Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]AnonH [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [SOCK]Used [SOCK]Tcp [SOCK]Orph [SOCK]Tw [SOCK]Alloc [SOCK]Mem [SOCK]Udp [SOCK]Raw [SOCK]Frag [SOCK]FragMem [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot [INODE]NumDentry [INODE]openFiles [INODE]MaxFile% [INODE]used [NFS]ReadsS [NFS]WritesS [NFS]MetaS [NFS]CommitS [NFS]Udp [NFS]Tcp [NFS]TcpConn [NFS]BadAuth [NFS]BadClient [NFS]ReadsC [NFS]WritesC [NFS]MetaC [NFS]CommitC [NFS]Retrans [NFS]AuthRef [TCP]IpErr [TCP]TcpErr [TCP]UdpErr [TCP]IcmpErr [TCP]Loss [TCP]FTrans [BUD]1Page [BUD]2Pages [BUD]4Pages [BUD]8Pages [BUD]16Pages [BUD]32Pages [BUD]64Pages [BUD]128Pages [BUD]256Pages [BUD]512Pages [BUD]1024Pages label
20211220 18:00:40 0.00 0.00 0.00 1.02 0.00 0.00 0.00 98.98 0.00 0.00 0.00 137.86 208.79 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90060.00 982364.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 92.00 0.00 0.00 680024.00 0.00 27.97 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 10.99 2.00 1.22 0.22 0.00 0.00 0.00 0.00 0.00 0.00 4.00 4.00 0.00 27.97 27.97 0.00 3.00 3.00 55704 7488 0.00 48442 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 130.13 215.22 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90060.00 982364.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 92.00 0.00 0.00 680024.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 10.01 3.00 1.12 0.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55704 7488 0.00 48442 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 132.00 211.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90060.00 982364.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 92.00 0.00 0.00 680024.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 10.00 2.00 1.14 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55704 7488 0.00 48442 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:43 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 140.00 233.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90060.00 982368.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 96.00 0.00 0.00 680024.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 18.00 9.00 1.79 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55705 7488 0.00 48443 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:44 0.00 0.00 0.00 1.00 0.00 0.00 0.00 99.00 0.00 0.00 0.00 123.00 207.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90060.00 982368.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 96.00 0.00 0.00 680024.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 8.00 2.00 0.90 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55705 7488 0.00 48443 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 130.00 221.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90068.00 982368.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 96.00 0.00 0.00 680028.00 0.00 44.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 12.00 3.00 1.24 0.28 0.00 0.00 0.00 0.00 0.00 0.00 3.00 3.00 0.00 44.00 44.00 0.00 8.00 8.00 55705 7488 0.00 48443 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:46 0.00 0.00 1.01 0.00 0.00 0.00 0.00 98.99 1.01 0.00 0.00 159.00 260.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90068.00 982372.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 100.00 0.00 0.00 680028.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 19.00 9.00 1.99 1.01 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55706 7488 0.00 48444 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:47 0.00 0.00 0.00 0.00 0.00 1.01 0.00 98.99 1.01 0.00 0.00 127.00 210.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90068.00 982372.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 100.00 0.00 0.00 680028.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 9.00 2.00 0.96 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55706 7488 0.00 48444 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 105.00 201.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90068.00 982372.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 100.00 0.00 0.00 680028.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 5.00 2.00 0.85 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55706 7488 0.00 48444 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:49 0.00 0.00 1.01 0.00 0.00 0.00 0.00 98.99 1.01 0.00 0.00 138.14 225.23 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90068.00 982376.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 104.00 0.00 0.00 680028.00 0.00 0.00 2.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 18.02 9.01 1.92 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55707 7488 0.00 48445 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 153.69 240.52 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90068.00 982376.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 0.00 0.00 0.00 680036.00 0.00 79.84 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 3.99 2.00 0.77 0.22 0.00 0.00 0.00 0.00 0.00 0.00 13.97 13.97 0.00 79.84 79.84 0.00 5.99 5.99 55707 7488 0.00 48445 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:51 0.00 0.00 0.00 1.02 0.00 0.00 0.00 98.98 0.00 0.00 0.00 141.28 232.46 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90076.00 982376.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 32.00 0.00 0.00 680036.00 0.00 40.08 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 5.01 2.00 0.83 0.22 0.00 0.00 0.00 0.00 0.00 0.00 2.00 2.00 0.00 40.08 40.08 0.00 8.02 8.02 55707 7488 0.00 48445 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 162 129 32 69 26 5 5 459 attack
20211220 18:00:52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 144.00 250.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070124.00 1960760.00 0.00 90076.00 982376.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 32.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 14.00 9.00 1.70 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55708 7488 0.00 48446 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:53 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 115.00 198.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90076.00 982380.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 36.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 5.00 2.00 0.83 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55708 7488 0.00 48446 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 115.88 210.79 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90076.00 982380.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 36.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 5.99 2.00 0.78 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55708 7488 0.00 48446 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:55 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 141.00 240.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90076.00 982384.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 40.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 22.00 8.00 2.89 0.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55709 7488 0.00 48447 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 135.14 219.22 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070092.00 1960792.00 0.00 90076.00 982384.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 40.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 14.01 2.00 2.74 0.22 0.00 8.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55709 7488 0.00 48447 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 163 129 32 69 26 5 5 459 attack
20211220 18:00:57 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 147.85 266.73 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070028.00 1960856.00 0.00 90076.00 982384.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 40.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 10.99 5.00 1.34 0.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55709 7488 0.00 48447 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:00:58 0.00 0.00 0.00 1.01 0.00 1.01 0.00 97.98 1.01 0.00 0.00 160.00 275.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070028.00 1960856.00 0.00 90084.00 982376.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 40.00 0.00 0.00 680036.00 0.00 32.00 1.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 18.00 9.00 1.93 1.01 0.00 1.00 0.00 0.00 0.00 0.00 2.00 2.00 0.00 32.00 32.00 0.00 6.00 6.00 55710 7488 0.00 48448 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:00:59 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 120.00 209.00 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070028.00 1960856.00 0.00 90084.00 982388.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 52.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 12.00 2.00 1.68 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55710 7488 0.00 48448 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:01:00 1.00 0.00 1.00 0.00 0.00 0.00 0.00 98.00 2.00 0.00 0.00 122.77 200.99 0.00 508.00 4.00 0.00 0.00 0.00 4 0 4030884.00 2070028.00 1960856.00 0.00 90084.00 982388.00 145228.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 52.00 0.00 0.00 680036.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72156.00 703 5 0 0 9 1 0 0 0 0 8.91 1.98 1.07 0.22 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55710 7488 0.00 48448 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:01:01 1.05 0.00 1.05 0.00 0.00 0.00 0.00 97.89 2.11 0.00 0.00 194.95 270.71 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070060.00 1960824.00 0.00 90084.00 982432.00 145220.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 100.00 0.00 0.00 680080.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72148.00 703 5 0 0 9 1 0 0 0 0 20.20 9.09 2.05 1.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55711 7488 0.00 48449 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 164 129 32 69 26 5 5 459 attack
20211220 18:01:02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00 0.00 0.00 0.00 121.12 221.22 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070060.00 1960824.00 0.00 90084.00 982432.00 145220.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 100.00 0.00 0.00 680080.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72148.00 703 5 0 0 9 1 0 0 0 0 8.01 2.00 1.01 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55711 7488 0.00 48449 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:01:03 0.00 0.00 0.00 1.01 0.00 1.01 0.00 97.98 1.01 0.00 0.00 159.84 275.72 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070028.00 1960856.00 0.00 90092.00 982436.00 145220.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 116.00 0.00 0.00 680080.00 0.00 39.96 0.00 0.00 0.00 0.00 0.00 72148.00 703 5 0 0 9 1 0 0 0 0 19.98 7.99 2.25 0.92 0.00 0.00 0.00 0.00 0.00 0.00 2.00 2.00 0.00 39.96 39.96 0.00 7.99 7.99 55712 7488 0.00 48450 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 165 129 32 69 26 5 5 459 attack
20211220 18:01:04 0.00 0.00 1.01 0.00 0.00 0.00 0.00 98.99 1.01 0.00 0.00 142.14 224.22 0.00 508.00 0.00 0.00 0.00 0.00 0 0 4030884.00 2070028.00 1960856.00 0.00 90092.00 982436.00 145224.00 321864.00 787068.00 0.00 4518596.00 0.00 8787964.00 0.00 8787964.00 0.00 0.00 116.00 0.00 0.00 680080.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72148.00 703 5 0 0 9 1 0 0 0 0 11.01 2.00 1.22 0.22 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55712 7488 0.00 48450 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 562 740 541 164 129 32 69 26 5 5 459 attack
